date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-02,PE,Goiana,city,1,1,False,79758,2606200,1.25379,1.0
2020-04-02,PE,Importados/Indefinidos,city,5,1,False,,,,0.2
2020-04-02,PE,Ipubi,city,1,0,False,30854,2607307,3.24107,
2020-04-02,PE,Jaboatão dos Guararapes,city,7,0,False,702298,2607901,0.99673,
2020-04-02,PE,Olinda,city,5,1,False,392482,2609600,1.27394,0.2
2020-04-02,PE,Palmares,city,1,0,False,63250,2610004,1.58103,
2020-04-02,PE,Petrolina,city,2,0,False,349145,2611101,0.57283,
2020-04-02,PE,Recife,city,74,6,False,1645727,2611606,4.49649,0.0811
2020-04-02,PE,São Lourenço da Mata,city,3,0,False,113230,2613701,2.64947,
2020-04-02,PE,,state,106,9,False,9557071,26,1.10913,0.0849
2020-04-02,PI,Parnaíba,city,1,1,False,153078,2207702,0.65326,1.0
2020-04-02,PI,São José do Divino,city,1,1,False,5346,2210052,18.70557,1.0
2020-04-02,PI,Teresina,city,17,2,False,864845,2211001,1.96567,0.1176
2020-04-02,PI,,state,19,4,False,3273227,22,0.58047,0.2105
2020-04-02,PR,Almirante Tamandaré,city,3,0,False,118623,4100400,2.52902,
2020-04-02,PR,Arapongas,city,2,0,False,123027,4101507,1.62566,
2020-04-02,PR,Araucária,city,1,0,False,143843,4101804,0.6952,
2020-04-02,PR,Assis Chateaubriand,city,1,0,False,33362,4102000,2.99742,
2020-04-02,PR,Cambé,city,1,0,False,106533,4103701,0.93868,
2020-04-02,PR,Campo Largo,city,5,0,False,132002,4104204,3.78782,
2020-04-02,PR,Campo Mourão,city,8,1,False,94859,4104303,8.43357,0.125
2020-04-02,PR,Cascavel,city,13,1,False,328454,4104808,3.95794,0.0769
2020-04-02,PR,Castro,city,1,0,False,71484,4104907,1.39891,
2020-04-02,PR,Cianorte,city,11,0,False,82620,4105508,13.31397,
2020-04-02,PR,Colombo,city,0,0,False,243726,4105805,,
2020-04-02,PR,Contenda,city,1,0,False,18584,4106209,5.38097,
2020-04-02,PR,Cornélio Procópio,city,1,0,False,47845,4106407,2.09008,
2020-04-02,PR,Curitiba,city,99,0,False,1933105,4106902,5.12129,
2020-04-02,PR,Faxinal,city,1,0,False,17251,4107603,5.79677,
2020-04-02,PR,Fazenda Rio Grande,city,1,0,False,100209,4107652,0.99791,
2020-04-02,PR,Foz do Iguaçu,city,12,0,False,258532,4108304,4.64159,
2020-04-02,PR,Francisco Beltrão,city,1,0,False,91093,4108403,1.09778,
2020-04-02,PR,Goioerê,city,1,0,False,28884,4108601,3.46212,
2020-04-02,PR,Guaíra,city,2,0,False,33119,4108809,6.03883,
2020-04-02,PR,Guarapuava,city,1,0,False,181504,4109401,0.55095,
2020-04-02,PR,Ibaiti,city,1,0,False,31364,4109708,3.18837,
2020-04-02,PR,Importados/Indefinidos,city,6,0,False,,,,
2020-04-02,PR,Iretama,city,1,0,False,10169,4110805,9.83381,
2020-04-02,PR,Lapa,city,1,0,False,48163,4113205,2.07628,
2020-04-02,PR,Leópolis,city,1,0,False,3954,4113403,25.29084,
2020-04-02,PR,Londrina,city,27,0,False,569733,4113700,4.73906,
2020-04-02,PR,Mandirituba,city,1,0,False,26869,4114302,3.72176,
2020-04-02,PR,Marechal Cândido Rondon,city,2,0,False,52944,4114609,3.77758,
2020-04-02,PR,Maringá,city,13,2,False,423666,4115200,3.06845,0.1538
2020-04-02,PR,Mariópolis,city,1,0,False,6610,4115309,15.12859,
2020-04-02,PR,Matinhos,city,1,0,False,34720,4115705,2.88018,
2020-04-02,PR,Medianeira,city,1,0,False,46198,4115804,2.1646,
2020-04-02,PR,Palmeira,city,1,0,False,33877,4117701,2.95186,
2020-04-02,PR,Paranaguá,city,1,0,False,154936,4118204,0.64543,
2020-04-02,PR,Paranavaí,city,3,0,False,88374,4118402,3.39466,
2020-04-02,PR,Pato Branco,city,2,0,False,82881,4118501,2.4131,
2020-04-02,PR,Peabiru,city,1,0,False,13996,4118808,7.1449,
2020-04-02,PR,Pinhais,city,5,0,False,132157,4119152,3.78338,
2020-04-02,PR,Ponta Grossa,city,4,0,False,351736,4119905,1.13722,
2020-04-02,PR,Quatiguá,city,2,0,False,7449,4120705,26.84924,
2020-04-02,PR,Quatro Barras,city,1,0,False,23559,4120804,4.24466,
2020-04-02,PR,Rio Branco do Sul,city,1,0,False,32397,4122206,3.08671,
2020-04-02,PR,Rio Negro,city,1,0,False,34170,4122305,2.92654,
2020-04-02,PR,São José dos Pinhais,city,4,0,False,323340,4125506,1.23709,
2020-04-02,PR,São Manoel do Paraná,city,1,0,False,2160,4125555,46.2963,
2020-04-02,PR,Telêmaco Borba,city,3,0,False,78974,4127106,3.79872,
2020-04-02,PR,Terra Boa,city,1,0,False,17094,4127205,5.85001,
2020-04-02,PR,Terra Rica,city,1,0,False,16789,4127304,5.95628,
2020-04-02,PR,Umuarama,city,2,0,False,111557,4128104,1.79281,
2020-04-02,PR,União da Vitória,city,1,0,False,57517,4128203,1.73862,
2020-04-02,PR,Verê,city,1,0,False,7257,4128609,13.7798,
2020-04-02,PR,,state,258,4,False,11433957,41,2.25644,0.0155
2020-04-02,RJ,Angra dos Reis,city,1,0,False,203785,3300100,0.49071,
2020-04-02,RJ,Arraial do Cabo,city,1,1,False,30349,3300258,3.295,1.0
2020-04-02,RJ,Barra Mansa,city,2,0,False,184412,3300407,1.08453,
2020-04-02,RJ,Belford Roxo,city,3,1,False,510906,3300456,0.58719,0.3333
2020-04-02,RJ,Campos dos Goytacazes,city,1,0,False,507548,3301009,0.19703,
2020-04-02,RJ,Duque de Caxias,city,9,0,False,919596,3301702,0.97869,
2020-04-02,RJ,Guapimirim,city,1,0,False,60517,3301850,1.65243,
2020-04-02,RJ,Importados/Indefinidos,city,7,0,False,,,,
2020-04-02,RJ,Itaboraí,city,6,0,False,240592,3301900,2.49385,
2020-04-02,RJ,Itaguaí,city,1,0,False,133019,3302007,0.75177,
2020-04-02,RJ,Macaé,city,1,0,False,256672,3302403,0.3896,
2020-04-02,RJ,Magé,city,3,0,False,245071,3302502,1.22414,
2020-04-02,RJ,Mangaratiba,city,1,0,False,44468,3302601,2.24881,
2020-04-02,RJ,Maricá,city,3,0,False,161207,3302700,1.86096,
2020-04-02,RJ,Mesquita,city,1,0,False,176103,3302858,0.56785,
2020-04-02,RJ,Miguel Pereira,city,1,1,False,25538,3302908,3.91573,1.0
2020-04-02,RJ,Niterói,city,63,1,False,513584,3303302,12.26674,0.0159
2020-04-02,RJ,Nova Iguaçu,city,8,0,False,821128,3303500,0.97427,
2020-04-02,RJ,Petrópolis,city,13,1,False,306191,3303906,4.24572,0.0769
2020-04-02,RJ,Queimados,city,1,0,False,150319,3304144,0.66525,
2020-04-02,RJ,Resende,city,2,0,False,131341,3304201,1.52275,
2020-04-02,RJ,Rio Bonito,city,2,1,False,60201,3304300,3.3222,0.5
2020-04-02,RJ,Rio das Ostras,city,3,1,False,150674,3304524,1.99105,0.3333
2020-04-02,RJ,Rio de Janeiro,city,798,31,False,6718903,3304557,11.87694,0.0388
2020-04-02,RJ,São Gonçalo,city,10,1,False,1084839,3304904,0.9218,0.1
2020-04-02,RJ,São João de Meriti,city,3,0,False,472406,3305109,0.63505,
2020-04-02,RJ,São Pedro da Aldeia,city,1,0,False,104476,3305208,0.95716,
2020-04-02,RJ,Seropédica,city,1,0,False,82312,3305554,1.21489,
2020-04-02,RJ,Teresópolis,city,1,0,False,182594,3305802,0.54766,
2020-04-02,RJ,Valença,city,1,0,False,76523,3306107,1.3068,
2020-04-02,RJ,Volta Redonda,city,43,2,False,273012,3306305,15.75022,0.0465
2020-04-02,RJ,,state,992,41,False,17264943,33,5.74575,0.0413
2020-04-02,RN,Açu,city,1,0,False,58017,2400208,1.72363,
2020-04-02,RN,Apodi,city,1,0,False,35845,2401008,2.78979,
2020-04-02,RN,Caicó,city,1,0,False,67952,2402006,1.47163,
2020-04-02,RN,Carnaubais,city,1,0,False,10759,2402501,9.29454,
2020-04-02,RN,Ceará-Mirim,city,2,0,False,73497,2402600,2.7212,
2020-04-02,RN,Importados/Indefinidos,city,3,0,False,,,,
2020-04-02,RN,Luís Gomes,city,1,0,False,10116,2407005,9.88533,
2020-04-02,RN,Macaíba,city,1,0,False,80792,2407104,1.23775,
2020-04-02,RN,Monte Alegre,city,1,0,False,22451,2407807,4.45414,
2020-04-02,RN,Mossoró,city,21,1,False,297378,2408003,7.06172,0.0476
2020-04-02,RN,Natal,city,56,1,False,884122,2408102,6.33397,0.0179
2020-04-02,RN,Parnamirim,city,13,0,False,261469,2403251,4.97191,
2020-04-02,RN,Passa e Fica,city,1,0,False,13277,2409100,7.53182,
2020-04-02,RN,São Gonçalo do Amarante,city,1,0,False,102400,2412005,0.97656,
2020-04-02,RN,São José de Mipibu,city,1,0,False,43899,2412203,2.27796,
2020-04-02,RN,Tibau,city,1,0,False,4106,2411056,24.3546,
2020-04-02,RN,,state,106,2,False,3506853,24,3.02265,0.0189
2020-04-02,RO,Jaru,city,1,0,False,51775,1100114,1.93143,
2020-04-02,RO,Ji-Paraná,city,1,0,False,128969,1100122,0.77538,
2020-04-02,RO,Porto Velho,city,8,1,False,529544,1100205,1.51073,0.125
2020-04-02,RO,,state,10,1,False,1777225,11,0.56267,0.1
2020-04-02,RR,Boa Vista,city,24,0,False,399213,1400100,6.01183,
2020-04-02,RR,Bonfim,city,3,0,False,12409,1400159,24.176,
2020-04-02,RR,Cantá,city,3,0,False,18335,1400175,16.36215,
2020-04-02,RR,,state,30,0,False,605761,14,4.95245,
2020-04-02,RS,Alegrete,city,1,0,False,73589,4300406,1.3589,
2020-04-02,RS,Alvorada,city,3,0,False,210305,4300604,1.4265,
2020-04-02,RS,Anta Gorda,city,2,0,False,5981,4300703,33.43922,
2020-04-02,RS,Bagé,city,16,0,False,121143,4301602,13.20753,
2020-04-02,RS,Bento Gonçalves,city,4,0,False,120454,4302105,3.32077,
2020-04-02,RS,Cachoeira do Sul,city,1,0,False,82201,4303004,1.21653,
2020-04-02,RS,Cachoeirinha,city,2,0,False,130293,4303103,1.535,
2020-04-02,RS,Campo Bom,city,2,0,False,66712,4303905,2.99796,
2020-04-02,RS,Canguçu,city,1,0,False,56045,4304507,1.78428,
2020-04-02,RS,Canoas,city,8,0,False,346616,4304606,2.30803,
2020-04-02,RS,Capão da Canoa,city,2,0,False,53049,4304630,3.7701,
2020-04-02,RS,Capão do Leão,city,1,0,False,25354,4304663,3.94415,
2020-04-02,RS,Carlos Barbosa,city,1,0,False,29833,4304804,3.35199,
2020-04-02,RS,Caxias do Sul,city,13,0,False,510906,4305108,2.5445,
2020-04-02,RS,Cerro Grande do Sul,city,1,0,False,12239,4305173,8.1706,
2020-04-02,RS,Charqueadas,city,1,0,False,40789,4305355,2.45164,
2020-04-02,RS,Cruzeiro do Sul,city,1,0,False,12348,4306205,8.09848,
2020-04-02,RS,Dois Irmãos,city,2,0,False,32671,4306403,6.12164,
2020-04-02,RS,Dom Pedrito,city,1,0,False,38461,4306601,2.60004,
2020-04-02,RS,Eldorado do Sul,city,1,0,False,41285,4306767,2.42219,
2020-04-02,RS,Erechim,city,3,0,False,105862,4307005,2.83388,
2020-04-02,RS,Estância Velha,city,3,0,False,50022,4307609,5.99736,
2020-04-02,RS,Estrela,city,1,0,False,34116,4307807,2.93118,
2020-04-02,RS,Farroupilha,city,1,0,False,72331,4307906,1.38253,
2020-04-02,RS,Garibaldi,city,1,0,False,35070,4308607,2.85144,
2020-04-02,RS,Gravataí,city,9,0,False,281519,4309209,3.19694,
2020-04-02,RS,Guaíba,city,1,0,False,98143,4309308,1.01892,
2020-04-02,RS,Ivoti,city,4,1,False,24293,4310801,16.46565,0.25
2020-04-02,RS,Lajeado,city,6,0,False,84014,4311403,7.14167,
2020-04-02,RS,Marau,city,3,0,False,44161,4311809,6.79332,
2020-04-02,RS,Nova Palma,city,1,0,False,6512,4313102,15.35627,
2020-04-02,RS,Novo Hamburgo,city,4,1,False,246748,4313409,1.62109,0.25
2020-04-02,RS,Osório,city,1,0,False,45994,4313508,2.1742,
2020-04-02,RS,Paraí,city,1,0,False,7657,4314001,13.05995,
2020-04-02,RS,Passo Fundo,city,2,0,False,203275,4314100,0.98389,
2020-04-02,RS,Pelotas,city,2,0,False,342405,4314407,0.5841,
2020-04-02,RS,Piratini,city,1,0,False,20663,4314605,4.83957,
2020-04-02,RS,Porto Alegre,city,232,3,False,1483771,4314902,15.63584,0.0129
2020-04-02,RS,Rio Grande,city,2,0,False,211005,4315602,0.94784,
2020-04-02,RS,Rolante,city,1,0,False,21349,4316006,4.68406,
2020-04-02,RS,Santa Maria,city,2,0,False,282123,4316907,0.70891,
2020-04-02,RS,Sant'Ana do Livramento,city,5,0,False,77027,4317103,6.49123,
2020-04-02,RS,Santa Rosa,city,1,0,False,73254,4317202,1.36511,
2020-04-02,RS,Santiago,city,1,0,False,49425,4317400,2.02327,
2020-04-02,RS,Santo Antônio da Patrulha,city,1,0,False,42894,4317608,2.33133,
2020-04-02,RS,São Domingos do Sul,city,1,0,False,3074,4318051,32.5309,
2020-04-02,RS,São Gabriel,city,1,0,False,62105,4318309,1.61018,
2020-04-02,RS,São Leopoldo,city,8,0,False,236835,4318705,3.37788,
2020-04-02,RS,São Sebastião do Caí,city,2,0,False,25685,4319505,7.78665,
2020-04-02,RS,Sapiranga,city,1,0,False,81734,4319901,1.22348,
2020-04-02,RS,Sapucaia do Sul,city,1,0,False,141075,4320008,0.70884,
2020-04-02,RS,Serafina Corrêa,city,3,0,False,17502,4320404,17.1409,
2020-04-02,RS,Taquara,city,1,0,False,57466,4321204,1.74016,
2020-04-02,RS,Taquari,city,1,0,False,26862,4321303,3.72273,
2020-04-02,RS,Torres,city,7,0,False,38732,4321501,18.07291,
2020-04-02,RS,Tramandaí,city,1,0,False,51715,4321600,1.93367,
2020-04-02,RS,Uruguaiana,city,1,0,False,126970,4322400,0.78759,
2020-04-02,RS,Viamão,city,4,0,False,255224,4323002,1.56725,
2020-04-02,RS,Vila Maria,city,1,0,False,4358,4323408,22.94631,
2020-04-02,RS,,state,386,5,False,11377239,43,3.39274,0.013
2020-04-02,SC,Antônio Carlos,city,8,1,False,8513,4201208,93.97392,0.125
2020-04-02,SC,Balneário Arroio do Silva,city,1,0,False,13071,4201950,7.65052,
2020-04-02,SC,Balneário Camboriú,city,10,0,False,142295,4202008,7.02765,
2020-04-02,SC,Biguaçu,city,1,0,False,68481,4202305,1.46026,
2020-04-02,SC,Blumenau,city,22,0,False,357199,4202404,6.15903,
2020-04-02,SC,Braço do Norte,city,12,0,False,33450,4202800,35.87444,
2020-04-02,SC,Brusque,city,3,0,False,134723,4202909,2.22679,
2020-04-02,SC,Camboriú,city,7,0,False,82989,4203204,8.43485,
2020-04-02,SC,Canelinha,city,1,0,False,12240,4203709,8.16993,
2020-04-02,SC,Chapecó,city,5,0,False,220367,4204202,2.26894,
2020-04-02,SC,Criciúma,city,23,1,False,215186,4204608,10.68843,0.0435
2020-04-02,SC,Florianópolis,city,71,1,False,500973,4205407,14.17242,0.0141
2020-04-02,SC,Gaspar,city,2,0,False,69639,4205902,2.87195,
2020-04-02,SC,Gravatal,city,3,0,False,11501,4206207,26.08469,
2020-04-02,SC,Içara,city,1,0,False,56421,4207007,1.77239,
2020-04-02,SC,Imbituba,city,5,0,False,44853,4207304,11.14753,
2020-04-02,SC,Importados/Indefinidos,city,8,0,False,,,,
2020-04-02,SC,Indaial,city,1,0,False,69425,4207502,1.4404,
2020-04-02,SC,Itajaí,city,19,0,False,219536,4208203,8.65462,
2020-04-02,SC,Itapema,city,2,0,False,65312,4208302,3.06222,
2020-04-02,SC,Jaguaruna,city,2,0,False,20024,4208807,9.98801,
2020-04-02,SC,Jaraguá do Sul,city,4,0,False,177697,4208906,2.25102,
2020-04-02,SC,Joaçaba,city,1,0,False,30118,4209003,3.32027,
2020-04-02,SC,Joinville,city,16,1,False,590466,4209102,2.70972,0.0625
2020-04-02,SC,Lages,city,1,0,False,157544,4209300,0.63474,
2020-04-02,SC,Laguna,city,1,0,False,45814,4209409,2.18274,
2020-04-02,SC,Navegantes,city,4,0,False,81475,4211306,4.90948,
2020-04-02,SC,Papanduva,city,2,0,False,19320,4212205,10.35197,
2020-04-02,SC,Paulo Lopes,city,1,0,False,7494,4212304,13.34401,
2020-04-02,SC,Pescaria Brava,city,1,0,False,10091,4212650,9.90982,
2020-04-02,SC,Pomerode,city,1,0,False,33447,4213203,2.9898,
2020-04-02,SC,Porto Belo,city,4,0,False,21388,4213500,18.70208,
2020-04-02,SC,Rancho Queimado,city,2,0,False,2878,4214300,69.4927,
2020-04-02,SC,São Francisco do Sul,city,1,0,False,52721,4216206,1.89678,
2020-04-02,SC,São José,city,12,1,False,246586,4216602,4.86646,0.0833
2020-04-02,SC,São Lourenço do Oeste,city,1,0,False,24076,4216909,4.15351,
2020-04-02,SC,São Ludgero,city,2,0,False,13410,4217006,14.91424,
2020-04-02,SC,São Pedro de Alcântara,city,1,0,False,5823,4217253,17.17328,
2020-04-02,SC,Siderópolis,city,2,0,False,14007,4217600,14.27857,
2020-04-02,SC,Tijucas,city,1,0,False,38407,4218004,2.60369,
2020-04-02,SC,Timbé do Sul,city,1,0,False,5348,4218103,18.69858,
2020-04-02,SC,Tubarão,city,14,0,False,105686,4218707,13.24679,
2020-04-02,SC,Urussanga,city,1,0,False,21268,4219002,4.7019,
2020-04-02,SC,,state,281,5,False,7164788,42,3.92196,0.0178
2020-04-02,SE,Aracaju,city,20,2,False,657013,2800308,3.04408,0.1
2020-04-02,SE,Capela,city,1,0,False,34213,2801306,2.92287,
2020-04-02,SE,Nossa Senhora da Glória,city,1,0,False,36924,2804508,2.70827,
2020-04-02,SE,Propriá,city,2,0,False,29626,2805703,6.75083,
2020-04-02,SE,,state,24,2,False,2298696,28,1.04407,0.0833
2020-04-02,SP,Águas de Lindóia,city,1,0,False,18705,3500501,5.34616,
2020-04-02,SP,Agudos,city,1,0,False,37214,3500709,2.68716,
2020-04-02,SP,Americana,city,2,0,False,239597,3501608,0.83473,
2020-04-02,SP,Araçatuba,city,2,0,False,197016,3502804,1.01515,
2020-04-02,SP,Araraquara,city,1,0,False,236072,3503208,0.4236,
2020-04-02,SP,Arujá,city,4,1,False,89824,3503901,4.45315,0.25
2020-04-02,SP,Assis,city,1,0,False,104386,3504008,0.95798,
2020-04-02,SP,Barueri,city,26,0,False,274182,3505708,9.48275,
2020-04-02,SP,Bauru,city,0,0,False,376818,3506003,,
2020-04-02,SP,Brodowski,city,1,0,False,24939,3507803,4.00978,
2020-04-02,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-02,SP,Caieiras,city,15,1,False,101470,3509007,14.78269,0.0667
2020-04-02,SP,Cajamar,city,1,0,False,76801,3509205,1.30207,
2020-04-02,SP,Campinas,city,23,1,False,1204073,3509502,1.91018,0.0435
2020-04-02,SP,Carapicuíba,city,11,1,False,400927,3510609,2.74364,0.0909
2020-04-02,SP,Cotia,city,23,2,False,249210,3513009,9.22916,0.087
2020-04-02,SP,Diadema,city,0,0,False,423884,3513801,,
2020-04-02,SP,Dracena,city,1,0,False,46793,3514403,2.13707,
2020-04-02,SP,Embu das Artes,city,14,1,False,273726,3515004,5.1146,0.0714
2020-04-02,SP,Ferraz de Vasconcelos,city,12,0,False,194276,3515707,6.17678,
2020-04-02,SP,Franca,city,1,0,False,353187,3516200,0.28314,
2020-04-02,SP,Francisco Morato,city,3,1,False,175844,3516309,1.70606,0.3333
2020-04-02,SP,Franco da Rocha,city,6,0,False,154489,3516408,3.88377,
2020-04-02,SP,Guarujá,city,3,0,False,320459,3518701,0.93616,
2020-04-02,SP,Guarulhos,city,35,2,False,1379182,3518800,2.53774,0.0571
2020-04-02,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-04-02,SP,Importados/Indefinidos,city,75,0,False,,,,
2020-04-02,SP,Indaiatuba,city,2,0,False,251627,3520509,0.79483,
2020-04-02,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-02,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-02,SP,Itapecerica da Serra,city,4,0,False,175693,3522208,2.2767,
2020-04-02,SP,Itapevi,city,6,0,False,237700,3522505,2.52419,
2020-04-02,SP,Itaquaquecetuba,city,5,0,False,370821,3523107,1.34836,
2020-04-02,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-02,SP,Itu,city,1,0,False,173939,3523909,0.57491,
2020-04-02,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-02,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-02,SP,Jandira,city,2,0,False,124937,3525003,1.60081,
2020-04-02,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-02,SP,Jundiaí,city,5,0,False,418962,3525904,1.19343,
2020-04-02,SP,Lençóis Paulista,city,1,0,False,68432,3526803,1.4613,
2020-04-02,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-02,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-02,SP,Mairiporã,city,3,0,False,100179,3528502,2.99464,
2020-04-02,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-02,SP,Mauá,city,7,0,False,472912,3529401,1.48019,
2020-04-02,SP,Mogi das Cruzes,city,13,0,False,445842,3530607,2.91583,
2020-04-02,SP,Mogi Guaçu,city,1,0,False,151888,3530706,0.65838,
2020-04-02,SP,Nova Odessa,city,1,0,False,60174,3533403,1.66185,
2020-04-02,SP,Osasco,city,51,3,False,698418,3534401,7.30222,0.0588
2020-04-02,SP,Paulínia,city,1,0,False,109424,3536505,0.91388,
2020-04-02,SP,Penápolis,city,1,0,False,63407,3537305,1.57711,
2020-04-02,SP,Piracicaba,city,6,0,False,404142,3538709,1.48463,
2020-04-02,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-02,SP,Poá,city,2,0,False,117452,3539806,1.70282,
2020-04-02,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-02,SP,Praia Grande,city,1,0,False,325073,3541000,0.30762,
2020-04-02,SP,Ribeirão Pires,city,2,0,False,123393,3543303,1.62084,
2020-04-02,SP,Ribeirão Preto,city,11,1,False,703293,3543402,1.56407,0.0909
2020-04-02,SP,Rio Claro,city,0,0,False,206424,3543907,,
2020-04-02,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-02,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-02,SP,Santana de Parnaíba,city,20,0,False,139447,3547304,14.34237,
2020-04-02,SP,Santo André,city,59,2,False,718773,3547809,8.20843,0.0339
2020-04-02,SP,Santos,city,37,0,False,433311,3548500,8.5389,
2020-04-02,SP,São Bernardo do Campo,city,59,2,False,838936,3548708,7.03272,0.0339
2020-04-02,SP,São Caetano do Sul,city,33,1,False,161127,3548807,20.48074,0.0303
2020-04-02,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-02,SP,São José do Rio Preto,city,7,0,False,460671,3549805,1.51952,
2020-04-02,SP,São José dos Campos,city,14,0,False,721944,3549904,1.93921,
2020-04-02,SP,São Paulo,city,2815,164,False,12252023,3550308,22.9758,0.0583
2020-04-02,SP,São Pedro,city,0,0,False,35653,3550407,,
2020-04-02,SP,São Sebastião,city,3,0,False,88980,3550704,3.37154,
2020-04-02,SP,São Vicente,city,3,1,False,365798,3551009,0.82012,0.3333
2020-04-02,SP,Sorocaba,city,3,1,False,679378,3552205,0.44158,0.3333
2020-04-02,SP,Suzano,city,5,1,False,297637,3552502,1.6799,0.2
2020-04-02,SP,Taboão da Serra,city,29,1,False,289664,3552809,10.0116,0.0345
2020-04-02,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-02,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-02,SP,Valinhos,city,3,0,False,129193,3556206,2.32211,
2020-04-02,SP,Vargem Grande Paulista,city,3,1,False,52597,3556453,5.70375,0.3333
2020-04-02,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-02,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-02,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-02,SP,,state,3506,188,False,45919049,35,7.63518,0.0536
2020-04-02,TO,Araguaína,city,3,0,False,180470,1702109,1.66233,
2020-04-02,TO,Palmas,city,9,0,False,299127,1721000,3.00876,
2020-04-02,TO,,state,12,0,False,1572866,17,0.76294,
